empty_arena,constant_1,avg_td_dif,avg_sub_att_dif,sig_str_dif,age_dif,reach_dif,height_dif,sub_dif,ko_dif,total_title_bout_dif,total_round_dif,loss_dif,win_dif,longest_win_streak_dif,win_streak_dif,lose_streak_dif,td_landed_dif,rev_bout,pass_bout,sub_attempts_bout,td_pct_bout,td_attempted_bout,td_landed_bout,tot_str_attempted_bout,tot_str_landed_bout,sig_str_pct_bout,sig_str_attempted_bout,sig_str_landed_bout,kd_bout,age,weight_lbs,reach_cms,height_cms,stance,wins,win_by_tko_doctor_stoppage,win_by_submission,win_by_ko/tko,win_by_decision_unanimous,win_by_decision_split,win_by_decision_majority,total_title_bouts,total_rounds_fought,losses,longest_win_streak,avg_td_pct,avg_td_landed,avg_sub_att,avg_sig_str_pct,avg_sig_str_landed,draw,current_win_streak,current_lose_streak,ev,odds,fighter,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,winner,title_bout,weight_class,gender,no_of_rounds,win_dum,tter_rank,win_prob,status
1.0,1.0,-0.7,-1.4,1.26,8.0,7.62,2.54,-0.0,4.0,1.0,47.0,9.0,10.0,3.0,-0.0,1.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,61.0,28.0,0.45,60.0,27.0,0.0,33.0,155.0,185.42,177.8,Southpaw,11.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,56.0,11.0,4.0,0.45,0.52,0.1,0.37,4.22,0.0,0.0,2.0,90.90909091,-110.0,Michael Johnson,SUB,Ankle Lock,2.0,0:25,325.0,Blue,False,Lightweight,MALE,3.0,0,,52.38095238095239,favorite
1.0,1.0,0.53,1.6,-0.87,-5.0,7.62,5.08,-2.0,-1.0,-0.0,-10.0,-3.0,-3.0,-1.0,-0.0,-0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,139.0,67.0,0.46,132.0,62.0,0.0,28.0,145.0,175.26,172.72,Orthodox,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.33,2.0,2.5,0.5,4.0,0.0,1.0,0.0,50.0,-200.0,Hunter Azure,KO/TKO,Punch,2.0,3:40,520.0,Blue,False,Featherweight,MALE,3.0,0,,66.66666666666666,favorite
1.0,1.0,-0.0,-0.0,5.81,-6.0,12.7,7.62,-0.0,1.0,-0.0,17.0,5.0,2.0,2.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,51.0,0.58,87.0,51.0,1.0,30.0,250.0,198.12,193.04,Orthodox,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0,0.0,0.0,0.43,5.81,0.0,0.0,3.0,62.5,-160.0,Chase Sherman,KO/TKO,Elbow,2.0,0:49,349.0,Red,False,Heavyweight,MALE,3.0,1,,61.53846153846154,favorite
1.0,1.0,0.46,-1.9,0.69,3.0,7.62,-2.54,-9.0,1.0,1.0,-4.0,3.0,-5.0,-1.0,-5.0,-0.0,0.45999999999999996,1.0,2.0,0.0,0.66,3.0,2.0,100.0,61.0,0.51,80.0,41.0,0.0,27.0,170.0,195.58,175.26,Orthodox,11.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,41.0,5.0,5.0,0.42,3.23,0.9,0.42,3.9,0.0,1.0,0.0,68.96551724,-145.0,Kevin Lee,SUB,Guillotine Choke,3.0,0:28,628.0,Blue,False,Lightweight,MALE,5.0,0,,59.183673469387756,favorite
1.0,1.0,0.06,0.3,-1.27,-9.0,2.54,7.62,7.0,-1.0,2.0,55.0,-6.0,12.0,3.0,-1.0,-0.0,0.06000000000000005,0.0,1.0,0.0,1.0,2.0,2.0,7.0,4.0,0.57,7.0,4.0,0.0,42.0,170.0,182.88,185.42,Southpaw,22.0,0.0,11.0,1.0,8.0,1.0,1.0,2.0,85.0,9.0,7.0,0.25,2.49,1.0,0.43,1.82,0.0,3.0,0.0,160.0,160.0,Demian Maia,KO/TKO,Punch,1.0,2:34,154.0,Blue,False,Welterweight,MALE,3.0,0,,38.46153846153847,underdog
1.0,1.0,0.48,0.2,2.53,3.0,5.08,5.08,2.0,-2.0,-0.0,3.0,-0.0,2.0,1.0,-0.0,-1.0,0.47999999999999987,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,0.5,2.0,1.0,0.0,30.0,155.0,182.88,180.34,Orthodox,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,18.0,3.0,3.0,0.54,1.16,0.4,0.46,5.53,0.0,0.0,2.0,28.98550725,-345.0,Renato Moicano,SUB,Rear Naked Choke,1.0,0:44,44.0,Red,False,Lightweight,MALE,3.0,1,,77.52808988764045,favorite
0.0,1.0,-0.25,-1.8,1.02,-3.0,-7.62,-2.54,2.0,3.0,2.0,49.0,-4.0,15.0,2.0,1.0,-0.0,-0.25,0.0,0.0,0.0,0.0,2.0,0.0,94.0,46.0,0.48,94.0,46.0,0.0,35.0,125.0,165.1,162.56,Southpaw,21.0,0.0,3.0,6.0,10.0,1.0,0.0,2.0,65.0,5.0,6.0,0.31,1.53,0.6,0.33,3.46,0.0,3.0,0.0,66.66666667,-150.0,Joseph Benavidez,KO/TKO,Punch,2.0,1:54,414.0,Blue,True,Flyweight,MALE,5.0,0,,60.0,favorite
0.0,1.0,0.82,0.8,2.75,4.0,-10.16,-5.08,1.0,-0.0,-0.0,3.0,-0.0,1.0,1.0,-0.0,-0.0,0.82,0.0,2.0,0.0,0.5,2.0,1.0,98.0,68.0,0.62,64.0,40.0,0.0,29.0,145.0,172.72,167.64,Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.1,0.82,0.8,0.51,3.26,0.0,0.0,1.0,11.49425287,-870.0,Felicia Spencer,KO/TKO,Punches,1.0,3:37,217.0,Red,False,Women's Featherweight,FEMALE,3.0,1,,89.69072164948454,favorite
0.0,1.0,1.93,-0.0,1.95,1.0,-0.0,-5.08,-0.0,1.0,-0.0,4.0,-2.0,1.0,-1.0,-2.0,-0.0,1.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.45,11.0,5.0,0.0,26.0,205.0,190.5,185.42,Southpaw,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,3.0,2.0,0.71,2.62,0.0,0.39,5.27,0.0,1.0,0.0,185.0,185.0,Ion Cutelaba,KO/TKO,Punches,1.0,0:38,38.0,Blue,False,Light Heavyweight,MALE,3.0,0,,35.08771929824561,underdog
0.0,1.0,0.64,0.6,1.8,-1.0,12.7,12.7,1.0,1.0,-0.0,6.0,-2.0,2.0,1.0,1.0,-0.0,0.64,1.0,0.0,0.0,0.0,1.0,0.0,39.0,32.0,0.5,14.0,7.0,1.0,30.0,145.0,182.88,182.88,Orthodox,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.5,0.64,0.6,0.46,1.8,0.0,1.0,0.0,40.81632653,-245.0,Megan Anderson,KO/TKO,Punch,1.0,3:31,211.0,Red,False,Women's Featherweight,FEMALE,3.0,1,,71.01449275362319,favorite
0.0,1.0,5.23,2.1,-3.09,3.0,5.08,7.62,1.0,-0.0,-0.0,5.0,-0.0,2.0,2.0,2.0,-0.0,5.23,0.0,6.0,2.0,0.66,3.0,2.0,52.0,42.0,0.68,22.0,15.0,0.0,26.0,145.0,182.88,177.8,Switch,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.45,5.23,2.1,0.46,3.76,0.0,2.0,0.0,21.05263158,-475.0,Grant Dawson,SUB,Rear Naked Choke,2.0,1:38,398.0,Red,False,Featherweight,MALE,3.0,1,,82.6086956521739,favorite
0.0,1.0,3.74,5.9,-1.85,4.0,5.08,-2.54,1.0,-3.0,-0.0,-7.0,1.0,-3.0,-2.0,-0.0,-0.0,3.74,0.0,2.0,0.0,0.0,1.0,0.0,52.0,38.0,0.68,29.0,20.0,0.0,24.0,185.0,190.5,187.96,Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.42,3.74,6.2,0.53,2.0,0.0,1.0,0.0,110.0,110.0,Brendan Allen,KO/TKO,Punches,1.0,4:47,287.0,Red,False,Middleweight,MALE,3.0,1,,47.61904761904761,underdog
0.0,1.0,-5.34,0.6,-0.16,-1.0,2.54,2.54,-0.0,-0.0,-0.0,6.0,-2.0,-0.0,-0.0,-0.0,-2.0,-5.34,0.0,0.0,3.0,0.0,1.0,0.0,28.0,20.0,0.65,23.0,15.0,0.0,30.0,145.0,185.42,177.8,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.25,0.44,1.8,0.46,3.15,0.0,0.0,2.0,74.07407407,-135.0,Jordan Griffin,SUB,Guillotine Choke,2.0,3:38,518.0,Red,False,Featherweight,MALE,3.0,1,,57.446808510638306,favorite
0.0,1.0,-0.0,-0.0,9.04,-4.0,17.78,12.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.16,12.0,2.0,0.0,30.0,145.0,198.12,182.88,Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.04,0.0,0.0,0.0,52.63157895,-190.0,Aalon Cruz,KO/TKO,Punches,1.0,1:25,85.0,Blue,False,Featherweight,MALE,3.0,0,,65.51724137931035,favorite
0.0,1.0,-2.78,-0.0,1.5,-2.0,12.7,-2.54,-0.0,-1.0,-0.0,-4.0,-0.0,-1.0,-1.0,-0.0,-1.0,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.32,28.0,9.0,0.0,31.0,145.0,185.42,170.18,Orthodox,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.5,0.25,0.0,0.36,3.78,0.0,0.0,1.0,86.95652174,-115.0,Kevin Aguilar,KO/TKO,Punches,1.0,3:21,201.0,Blue,False,Featherweight,MALE,3.0,0,,53.48837209302325,favorite
0.0,1.0,-0.4,-0.0,0.14,-1.0,-10.16,2.54,-0.0,-1.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-1.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.44,18.0,8.0,1.0,31.0,125.0,165.1,170.18,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.36,3.7,0.0,0.0,3.0,180.0,180.0,Priscila Cachoeira,KO/TKO,Punch,1.0,0:40,40.0,Red,False,Women's Flyweight,FEMALE,3.0,1,,35.714285714285715,underdog
0.0,1.0,-0.33,0.4,-2.51,3.0,15.24,-0.0,1.0,-3.0,-4.0,-30.0,2.0,-7.0,-3.0,-1.0,-0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.47,19.0,9.0,1.0,32.0,250.0,210.82,193.04,Orthodox,8.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,21.0,2.0,6.0,0.0,0.0,0.5,0.37,2.15,0.0,2.0,0.0,45.45454545,-220.0,Francis Ngannou,KO/TKO,Punch,1.0,1:11,71.0,Red,False,Heavyweight,MALE,5.0,1,,68.75,favorite
0.0,1.0,0.42,-0.0,-2.08,-0.0,5.08,2.54,-1.0,-5.0,-2.0,-31.0,1.0,-11.0,-2.0,2.0,-0.0,0.41999999999999993,0.0,1.0,0.0,0.33,3.0,1.0,48.0,15.0,0.31,48.0,15.0,0.0,34.0,125.0,170.18,165.1,Orthodox,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,32.0,4.0,4.0,0.39,1.95,0.6,0.38,1.38,0.0,4.0,0.0,105.0,105.0,Jussier Formiga,KO/TKO,Punches,2.0,4:47,587.0,Blue,False,Flyweight,MALE,3.0,0,,48.78048780487805,underdog
0.0,1.0,0.95,0.1,-1.49,4.0,-2.54,-7.62,1.0,-0.0,-0.0,15.0,-3.0,3.0,-0.0,-0.0,-0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,0.59,27.0,16.0,1.0,30.0,155.0,177.8,172.72,Southpaw,7.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,26.0,5.0,3.0,0.17,0.95,0.1,0.4,4.51,0.0,0.0,1.0,23.25581395,-430.0,Drew Dober,KO/TKO,Punches,1.0,1:07,67.0,Red,False,Lightweight,MALE,3.0,1,,81.13207547169812,favorite
0.0,1.0,-1.65,-1.5,2.74,-0.0,-0.0,-7.62,-3.0,1.0,-0.0,-12.0,3.0,-2.0,-0.0,-0.0,-0.0,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.36,22.0,8.0,0.0,31.0,205.0,193.04,182.88,Orthodox,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.48,5.07,0.0,1.0,0.0,28.57142857,-350.0,Alonzo Menifield,KO/TKO,Punch,1.0,3:19,199.0,Red,False,Light Heavyweight,MALE,3.0,1,,77.77777777777779,favorite
0.0,1.0,-1.1,-1.6,0.27,-2.0,-2.54,-7.62,-0.0,2.0,-0.0,20.0,-3.0,3.0,2.0,-0.0,-2.0,-1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,0.73,15.0,11.0,1.0,32.0,205.0,190.5,185.42,Southpaw,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,4.0,2.0,0.4,1.51,0.1,0.45,3.06,0.0,0.0,3.0,33.33333333,-300.0,Eryk Anders,KO/TKO,Punch,1.0,1:18,78.0,Red,False,Light Heavyweight,MALE,3.0,1,,75.0,favorite
0.0,1.0,2.83,-0.0,0.64,2.0,-7.62,-17.78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.83,0.0,4.0,0.0,0.66,6.0,4.0,80.0,64.0,0.74,43.0,32.0,1.0,31.0,205.0,193.04,172.72,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.83,0.0,0.55,1.79,0.0,0.0,0.0,23.80952381,-420.0,Dalcha Lungiambula,KO/TKO,Punch,3.0,0:42,642.0,Red,False,Light Heavyweight,MALE,3.0,1,,80.76923076923077,favorite
0.0,1.0,-1.53,-0.8,-1.45,-3.0,-7.62,5.08,1.0,-0.0,-0.0,5.0,-1.0,2.0,2.0,2.0,-0.0,-1.53,1.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,0.28,25.0,7.0,0.0,28.0,115.0,160.02,165.1,Orthodox,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.66,1.18,0.6,0.31,2.84,0.0,2.0,0.0,57.14285714,-175.0,Emily Whitmire,SUB,Rear Naked Choke,2.0,2:10,430.0,Blue,False,Women's Strawweight,FEMALE,3.0,0,,63.63636363636363,favorite
0.0,1.0,-1.54,0.5,0.21,-4.0,15.24,10.16,1.0,-1.0,-0.0,-3.0,3.0,1.0,1.0,2.0,3.0,-1.54,0.0,2.0,0.0,0.0,0.0,0.0,85.0,39.0,0.44,83.0,37.0,2.0,32.0,258.0,203.2,200.66,Orthodox,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.5,0.44,4.19,0.0,2.0,0.0,80.0,-125.0,Maurice Greene,KO/TKO,Punch,1.0,3:38,218.0,Red,False,Heavyweight,MALE,3.0,1,,55.55555555555556,favorite
0.0,1.0,0.38,-0.2,0.95,2.0,-0.0,10.16,-0.0,-2.0,-1.0,-5.0,2.0,1.0,-0.0,-0.0,-0.0,0.3799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,30.0,145.0,182.88,180.34,Orthodox,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,17.0,2.0,3.0,0.54,1.16,0.4,0.46,5.53,0.0,0.0,1.0,45.45454545,-220.0,Renato Moicano,KO/TKO,Punch,1.0,0:58,58.0,Blue,False,Featherweight,MALE,3.0,0,,68.75,favorite
0.0,1.0,-0.69,-0.3,2.24,-2.0,-15.24,-7.62,-0.0,2.0,-0.0,4.0,-1.0,1.0,-0.0,-0.0,-0.0,-0.69,0.0,1.0,0.0,0.0,0.0,0.0,178.0,122.0,0.46,101.0,47.0,0.0,30.0,170.0,182.88,182.88,Southpaw,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,22.0,4.0,2.0,0.33,0.26,0.3,0.48,5.65,0.0,0.0,1.0,42.55319149,-235.0,Bryan Barberena,KO/TKO,Kick,3.0,2:54,774.0,Blue,False,Welterweight,MALE,3.0,0,,70.1492537313433,favorite
0.0,1.0,0.89,0.5,-0.52,-10.0,-17.78,-12.7,2.0,2.0,-0.0,26.0,-4.0,8.0,3.0,-0.0,-0.0,0.8900000000000001,0.0,0.0,0.0,0.33,3.0,1.0,46.0,28.0,0.57,42.0,24.0,0.0,35.0,155.0,172.72,177.8,Orthodox,10.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,33.0,5.0,4.0,0.37,2.14,1.5,0.5,3.18,0.0,1.0,0.0,315.0,315.0,Matt Wiman,KO/TKO,Punches,3.0,1:14,674.0,Blue,False,Lightweight,MALE,3.0,0,,24.096385542168676,underdog
0.0,1.0,1.85,1.2,-0.77,2.0,-5.08,-2.54,-0.0,-1.0,-0.0,1.0,-1.0,-0.0,-0.0,-0.0,-0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,245.0,193.04,190.5,Orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.33,1.85,1.2,0.51,2.95,0.0,1.0,0.0,190.0,190.0,Allen Crowder,KO/TKO,Punches,1.0,0:09,9.0,Blue,False,Heavyweight,MALE,3.0,0,,34.48275862068966,underdog
0.0,1.0,3.8,-0.3,1.01,6.0,2.54,2.54,-2.0,1.0,-0.0,-1.0,1.0,2.0,-0.0,2.0,-0.0,3.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,0.4,27.0,11.0,0.0,30.0,205.0,200.66,190.5,Orthodox,10.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,35.0,4.0,4.0,0.5,4.98,0.0,0.46,4.45,0.0,4.0,0.0,42.55319149,-235.0,Corey Anderson,KO/TKO,Punch,1.0,3:08,188.0,Blue,False,Light Heavyweight,MALE,5.0,0,,70.1492537313433,favorite
0.0,1.0,-3.13,0.2,-2.33,-2.0,-0.0,2.54,2.0,5.0,-0.0,43.0,-8.0,11.0,4.0,1.0,-0.0,-3.13,0.0,0.0,0.0,0.33,3.0,1.0,95.0,41.0,0.43,95.0,41.0,0.0,35.0,170.0,190.5,187.96,Orthodox,11.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,43.0,8.0,4.0,0.45,0.87,0.2,0.45,4.87,0.0,1.0,0.0,28.98550725,-345.0,Tim Means,SUB,Guillotine Choke,2.0,3:37,517.0,Blue,False,Welterweight,MALE,3.0,0,,77.52808988764045,favorite
0.0,1.0,-1.25,-2.0,-0.96,-9.0,-7.62,-7.62,-3.0,5.0,2.0,36.0,-6.0,6.0,-0.0,-3.0,-2.0,-1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,91.0,57.0,0.54,72.0,39.0,1.0,35.0,135.0,167.64,160.02,Orthodox,9.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,43.0,6.0,3.0,0.28,0.8,0.0,0.4,3.28,0.0,0.0,2.0,130.0,130.0,John Dodson,KO/TKO,Punch,3.0,0:16,616.0,Red,False,Bantamweight,MALE,3.0,1,,43.47826086956522,underdog
0.0,1.0,0.31,-0.2,-1.54,-1.0,-10.16,-5.08,1.0,-0.0,-0.0,9.0,-1.0,2.0,2.0,-0.0,-0.0,0.31,0.0,0.0,0.0,0.0,2.0,0.0,124.0,45.0,0.36,124.0,45.0,0.0,25.0,135.0,165.1,167.64,Orthodox,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,2.0,0.17,0.77,0.3,0.36,3.05,0.0,0.0,2.0,205.0,205.0,Mark De La Rosa,KO/TKO,Punch,2.0,4:42,582.0,Blue,False,Flyweight,MALE,3.0,0,,32.78688524590164,underdog
0.0,1.0,-4.99,0.6,-0.31,-14.0,-5.08,-0.0,12.0,1.0,4.0,69.0,-9.0,16.0,3.0,-2.0,-0.0,-4.99,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.73,15.0,11.0,1.0,40.0,135.0,170.18,167.64,Orthodox,19.0,0.0,12.0,2.0,5.0,0.0,0.0,4.0,78.0,9.0,6.0,0.3,1.54,0.8,0.4,2.65,0.0,1.0,0.0,320.0,320.0,Urijah Faber,KO/TKO,Punch,1.0,0:46,46.0,Red,False,Bantamweight,MALE,3.0,1,,23.809523809523807,underdog
0.0,1.0,-1.82,-0.3,1.04,-6.0,-0.0,-5.08,-1.0,-0.0,-0.0,2.0,-1.0,-1.0,-2.0,-1.0,-0.0,-1.8199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,60.0,33.0,0.51,52.0,27.0,1.0,34.0,145.0,177.8,167.64,Orthodox,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,18.0,2.0,2.0,0.45,1.5,0.2,0.36,3.63,0.0,1.0,0.0,150.0,150.0,Josh Emmett,KO/TKO,Punches,1.0,4:25,265.0,Red,False,Featherweight,MALE,3.0,1,,40.0,underdog
0.0,1.0,2.49,0.2,1.0,-1.0,5.08,7.62,-0.0,2.0,-0.0,18.0,-3.0,5.0,-0.0,1.0,1.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,58.0,20.0,0.34,55.0,19.0,1.0,29.0,145.0,187.96,180.34,Orthodox,7.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,30.0,5.0,2.0,0.45,2.49,0.2,0.37,4.0,0.0,1.0,0.0,62.5,-160.0,Andre Fili,KO/TKO,Punch,1.0,3:07,187.0,Red,False,Featherweight,MALE,3.0,1,,61.53846153846154,favorite
0.0,1.0,-0.26,1.0,-1.31,-1.0,5.08,-5.08,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,150.0,27.0,0.18,150.0,27.0,0.0,26.0,135.0,182.88,167.64,Orthodox,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,0.2,0.25,1.0,0.33,2.36,0.0,2.0,0.0,45.45454545,-220.0,Liu Pingyuan,KO/TKO,Knee,3.0,3:54,834.0,Blue,False,Bantamweight,MALE,3.0,0,,68.75,favorite
0.0,1.0,2.66,2.6,0.12,-6.0,7.62,-7.62,5.0,-4.0,-0.0,-8.0,3.0,1.0,-0.0,-1.0,-1.0,2.6599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.33,3.0,1.0,0.0,42.0,240.0,203.2,187.96,Orthodox,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,2.0,0.46,3.01,2.8,0.5,3.08,0.0,0.0,1.0,130.0,130.0,Aleksei Oleinik,KO/TKO,Punch,1.0,0:12,12.0,Blue,False,Heavyweight,MALE,3.0,0,,43.47826086956522,underdog
0.0,1.0,-0.91,-0.0,-2.32,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,1.0,1.0,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,0.94,38.0,36.0,0.0,30.0,265.0,203.2,195.58,Orthodox,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.49,4.77,0.0,1.0,0.0,95.23809524,-105.0,Greg Hardy,KO/TKO,Punches,1.0,0:45,45.0,Red,False,Heavyweight,MALE,3.0,1,,51.21951219512195,favorite
0.0,1.0,-0.14,0.3,-0.6,-3.0,2.54,7.62,1.0,-3.0,-0.0,2.0,1.0,2.0,1.0,-0.0,-1.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.3,23.0,7.0,0.0,32.0,155.0,193.04,190.5,Orthodox,9.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,25.0,3.0,5.0,0.33,0.26,0.7,0.39,4.13,0.0,0.0,2.0,105.0,105.0,James Vick,KO/TKO,Punch,1.0,2:33,153.0,Blue,False,Lightweight,MALE,3.0,0,,48.78048780487805,underdog
0.0,1.0,-0.23,-0.9,2.98,1.0,-2.54,-2.54,-1.0,-2.0,-0.0,-6.0,2.0,-2.0,1.0,2.0,-0.0,-0.2300000000000001,0.0,2.0,0.0,0.5,4.0,2.0,73.0,53.0,0.67,61.0,41.0,0.0,28.0,170.0,190.5,180.34,Southpaw,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.5,0.85,0.4,0.49,6.04,0.0,3.0,0.0,29.85074627,-335.0,Geoff Neal,KO/TKO,Punches,2.0,2:39,459.0,Red,False,Welterweight,MALE,3.0,1,,77.01149425287356,favorite
0.0,1.0,-0.0,-0.0,2.52,-4.0,7.62,-0.0,-0.0,-0.0,-0.0,7.0,-1.0,2.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,89.0,0.51,154.0,80.0,1.0,28.0,145.0,185.42,172.72,Orthodox,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.46,5.28,0.0,2.0,0.0,22.72727273,-440.0,Hakeem Dawodu,KO/TKO,Kick,3.0,4:09,849.0,Red,False,Featherweight,MALE,3.0,1,,81.48148148148148,favorite
0.0,1.0,3.44,1.3,-2.34,8.0,-15.24,-2.54,3.0,-0.0,-0.0,3.0,-0.0,3.0,2.0,1.0,1.0,3.44,0.0,4.0,0.0,0.66,3.0,2.0,64.0,51.0,0.69,42.0,29.0,0.0,24.0,125.0,160.02,165.1,Orthodox,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.47,3.44,1.3,0.5,2.18,0.0,1.0,0.0,66.66666667,-150.0,Gillian Robertson,KO/TKO,Elbows,2.0,4:13,553.0,Red,False,Women's Flyweight,FEMALE,3.0,1,,60.0,favorite
0.0,1.0,-1.46,-0.5,2.59,7.0,5.08,10.16,-2.0,-1.0,1.0,-7.0,1.0,-4.0,-0.0,-0.0,-2.0,-1.46,0.0,0.0,0.0,0.0,0.0,0.0,166.0,92.0,0.46,137.0,64.0,2.0,29.0,205.0,190.5,187.96,Orthodox,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,13.0,3.0,3.0,0.22,0.39,0.0,0.45,4.88,0.0,0.0,3.0,52.63157895,-190.0,Volkan Oezdemir,KO/TKO,Punch,2.0,4:31,571.0,Red,False,Light Heavyweight,MALE,3.0,1,,65.51724137931035,favorite
0.0,1.0,4.01,-0.3,-1.28,-0.0,-7.62,-0.0,-0.0,-1.0,-0.0,-6.0,1.0,-2.0,-2.0,-0.0,1.0,4.01,0.0,4.0,1.0,0.42,7.0,3.0,62.0,37.0,0.46,39.0,18.0,0.0,29.0,185.0,185.42,182.88,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,4.77,1.6,0.46,1.91,0.0,0.0,0.0,44.44444444,-225.0,Rodolfo Vieira,SUB,Arm Triangle,2.0,4:26,566.0,Red,False,Middleweight,MALE,3.0,1,,69.23076923076923,favorite
